STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00202691,"FARMINGTON, MI US",7/24/2010,19.6,0,0,30.6,22.2
USC00202691,"FARMINGTON, MI US",7/25/2010,10.4,0,0,28.9,21.7
USC00202691,"FARMINGTON, MI US",7/26/2010,0,0,0,27.2,16.7
USC00202691,"FARMINGTON, MI US",7/27/2010,0,0,0,28.3,16.7
USC00202691,"FARMINGTON, MI US",7/28/2010,0,0,0,30,17.8
USC00202691,"FARMINGTON, MI US",7/29/2010,20.3,0,0,31.7,17.2
USC00202691,"FARMINGTON, MI US",7/30/2010,0,0,0,26.7,15.6
USC00202691,"FARMINGTON, MI US",7/31/2010,0,0,0,27.8,16.1
USC00202691,"FARMINGTON, MI US",8/1/2010,0.8,0,0,25.6,17.8
USC00202691,"FARMINGTON, MI US",8/2/2010,0,0,0,28.3,17.8
USC00202691,"FARMINGTON, MI US",8/3/2010,0,0,0,30.6,18.3
USC00202691,"FARMINGTON, MI US",8/4/2010,0,0,0,28.9,20.6
USC00202691,"FARMINGTON, MI US",8/5/2010,0,0,0,31.7,21.1
USC00202691,"FARMINGTON, MI US",8/6/2010,0,0,0,30,16.1
USC00202691,"FARMINGTON, MI US",8/7/2010,0,0,0,26.7,12.8
USC00202691,"FARMINGTON, MI US",8/8/2010,0,0,0,27.2,12.8
USC00202691,"FARMINGTON, MI US",8/9/2010,0,0,0,30,21.1
USC00202691,"FARMINGTON, MI US",8/10/2010,2.3,0,0,26.1,19.4
USC00202691,"FARMINGTON, MI US",8/11/2010,0,0,0,31.1,20
USC00202691,"FARMINGTON, MI US",8/12/2010,1.3,0,0,28.3,20.6
USC00202691,"FARMINGTON, MI US",8/13/2010,0,0,0,31.1,20.6
USC00202691,"FARMINGTON, MI US",8/14/2010,0,0,0,31.1,21.7
USC00202691,"FARMINGTON, MI US",8/15/2010,0,0,0,29.4,21.7
USC00202691,"FARMINGTON, MI US",8/16/2010,0.5,0,0,32.8,16.7
USC00202691,"FARMINGTON, MI US",8/17/2010,0,0,0,27.2,13.9
USC00202691,"FARMINGTON, MI US",8/18/2010,0,0,0,28.3,13.9
USC00202691,"FARMINGTON, MI US",8/19/2010,0.5,0,0,27.8,15.6
USC00202691,"FARMINGTON, MI US",8/20/2010,0,0,0,31.1,15.6
USC00202691,"FARMINGTON, MI US",8/21/2010,0,0,0,30,17.2
USC00202691,"FARMINGTON, MI US",8/22/2010,3.8,0,0,22.8,18.3
USC00202691,"FARMINGTON, MI US",8/23/2010,0,0,0,25.6,18.9
USC00202691,"FARMINGTON, MI US",8/24/2010,0,0,0,23.9,15.6
USC00202691,"FARMINGTON, MI US",8/25/2010,0,0,0,25.6,15.6
USC00202691,"FARMINGTON, MI US",8/26/2010,0,0,0,27.2,12.2
USC00202691,"FARMINGTON, MI US",8/27/2010,0,0,0,23.3,10
USC00202691,"FARMINGTON, MI US",8/28/2010,0,0,0,27.2,12.8
USC00202691,"FARMINGTON, MI US",8/29/2010,0,0,0,29.4,12.8
USC00202691,"FARMINGTON, MI US",8/30/2010,0,0,0,32.8,13.9
USC00202691,"FARMINGTON, MI US",8/31/2010,0,0,0,33.9,18.9
USC00202691,"FARMINGTON, MI US",9/1/2010,0,0,0,32.8,19.4
USC00202691,"FARMINGTON, MI US",9/2/2010,1.5,0,0,33.3,20.6
USC00202691,"FARMINGTON, MI US",9/3/2010,10.4,0,0,25.6,19.4
USC00202691,"FARMINGTON, MI US",9/4/2010,0.5,0,0,25,12.2
USC00202691,"FARMINGTON, MI US",9/5/2010,0,0,0,18.3,7.2
USC00202691,"FARMINGTON, MI US",9/6/2010,1.5,0,0,22.2,9.4
USC00202691,"FARMINGTON, MI US",9/7/2010,0,0,0,22.8,13.9
USC00202691,"FARMINGTON, MI US",9/8/2010,0,0,0,29.4,13.3
USC00202691,"FARMINGTON, MI US",9/9/2010,0,0,0,17.8,9.4
USC00202691,"FARMINGTON, MI US",9/10/2010,0,0,0,19.4,8.3
USC00202691,"FARMINGTON, MI US",9/11/2010,0,0,0,18.9,10
USC00202691,"FARMINGTON, MI US",9/12/2010,7.4,0,0,19.4,11.1
USC00202691,"FARMINGTON, MI US",9/13/2010,0,0,0,22.8,12.8
USC00202691,"FARMINGTON, MI US",9/14/2010,0,0,0,26.1,9.4
USC00202691,"FARMINGTON, MI US",9/15/2010,0,0,0,21.7,7.8
USC00202691,"FARMINGTON, MI US",9/16/2010,8.1,0,0,22.2,7.8
USC00202691,"FARMINGTON, MI US",9/17/2010,20.1,0,0,19.4,10
USC00202691,"FARMINGTON, MI US",9/18/2010,0,0,0,17.8,10
USC00202691,"FARMINGTON, MI US",9/19/2010,2.5,0,0,21.1,11.1
USC00202691,"FARMINGTON, MI US",9/20/2010,0,0,0,19.4,11.7
USC00202691,"FARMINGTON, MI US",9/21/2010,0,0,0,20,12.2
USC00202691,"FARMINGTON, MI US",9/22/2010,17.3,0,0,30.6,14.4
USC00202691,"FARMINGTON, MI US",9/23/2010,0,0,0,22.2,14.4
USC00202691,"FARMINGTON, MI US",9/24/2010,0,0,0,30,14.4
USC00202691,"FARMINGTON, MI US",9/25/2010,0,0,0,27.2,12.2
USC00202691,"FARMINGTON, MI US",9/26/2010,0,0,0,13.9,7.2
USC00202691,"FARMINGTON, MI US",9/27/2010,0,0,0,13.9,7.2
USC00202691,"FARMINGTON, MI US",9/28/2010,11.9,0,0,15.6,10
USC00202691,"FARMINGTON, MI US",9/29/2010,16,0,0,12.2,6.7
USC00202691,"FARMINGTON, MI US",9/30/2010,0,0,0,21.1,6.7
USC00202691,"FARMINGTON, MI US",10/1/2010,0,0,0,21.1,7.2
USC00202691,"FARMINGTON, MI US",10/2/2010,3,0,0,17.8,7.2
USC00202691,"FARMINGTON, MI US",10/3/2010,1.5,0,0,9.4,6.1
USC00202691,"FARMINGTON, MI US",10/4/2010,0,0,0,12.2,4.4
USC00202691,"FARMINGTON, MI US",10/5/2010,0,0,0,14.4,4.4
USC00202691,"FARMINGTON, MI US",10/6/2010,0,0,0,16.7,6.7
USC00202691,"FARMINGTON, MI US",10/7/2010,0,0,0,19.4,7.2
USC00202691,"FARMINGTON, MI US",10/8/2010,0,0,0,20.6,5
USC00202691,"FARMINGTON, MI US",10/9/2010,0,0,0,24.4,5
USC00202691,"FARMINGTON, MI US",10/10/2010,0,0,0,22.2,8.9
USC00202691,"FARMINGTON, MI US",10/11/2010,0,0,0,25.6,10
USC00202691,"FARMINGTON, MI US",10/12/2010,0,0,0,25.6,7.8
USC00202691,"FARMINGTON, MI US",10/13/2010,0,0,0,17.8,5.6
USC00202691,"FARMINGTON, MI US",10/14/2010,16.8,0,0,16.7,5.6
USC00202691,"FARMINGTON, MI US",10/15/2010,1.3,0,0,15.6,5.6
USC00202691,"FARMINGTON, MI US",10/16/2010,0,0,0,15,4.4
USC00202691,"FARMINGTON, MI US",10/17/2010,0,0,0,17.2,4.4
USC00202691,"FARMINGTON, MI US",10/18/2010,0,0,0,16.7,6.7
USC00202691,"FARMINGTON, MI US",10/19/2010,0,0,0,12.8,3.3
USC00202691,"FARMINGTON, MI US",10/20/2010,0,0,0,13.9,1.1
USC00202691,"FARMINGTON, MI US",10/21/2010,6.1,0,0,18.3,2.2
USC00202691,"FARMINGTON, MI US",10/22/2010,0,0,0,11.1,-0.6
USC00202691,"FARMINGTON, MI US",10/23/2010,0,0,0,13.3,0.6
USC00202691,"FARMINGTON, MI US",10/24/2010,1,0,0,16.7,7.2
USC00202691,"FARMINGTON, MI US",10/25/2010,0,0,0,22.2,11.1
USC00202691,"FARMINGTON, MI US",10/26/2010,0,0,0,20.6,14.4
USC00202691,"FARMINGTON, MI US",10/27/2010,3.3,0,0,19.4,10
USC00202691,"FARMINGTON, MI US",10/28/2010,0,0,0,19.4,7.2
USC00202691,"FARMINGTON, MI US",10/29/2010,0,0,0,10.6,5.6
USC00202691,"FARMINGTON, MI US",10/30/2010,0,0,0,10,3.3
USC00202691,"FARMINGTON, MI US",10/31/2010,0,0,0,16.7,0
USC00202691,"FARMINGTON, MI US",11/1/2010,0,0,0,8.9,-2.8
USC00202691,"FARMINGTON, MI US",11/2/2010,0,0,0,8.9,-2.8
USC00202691,"FARMINGTON, MI US",11/3/2010,0,0,0,8.9,-3.9
USC00202691,"FARMINGTON, MI US",11/4/2010,0.5,0,0,7.8,-3.9
USC00202691,"FARMINGTON, MI US",11/5/2010,0.3,0,0,8.9,1.1
USC00202691,"FARMINGTON, MI US",11/6/2010,0,0,0,4.4,-3.9
USC00202691,"FARMINGTON, MI US",11/7/2010,0,0,0,6.1,-2.8
USC00202691,"FARMINGTON, MI US",11/8/2010,0,0,0,11.7,-2.2
USC00202691,"FARMINGTON, MI US",11/9/2010,0,0,0,15.6,-2.2
USC00202691,"FARMINGTON, MI US",11/10/2010,0,0,0,15,0.6
USC00202691,"FARMINGTON, MI US",11/11/2010,0,0,0,9.4,2.2
USC00202691,"FARMINGTON, MI US",11/12/2010,0,0,0,16.7,1.7
USC00202691,"FARMINGTON, MI US",11/13/2010,0,0,0,17.2,0.6
USC00202691,"FARMINGTON, MI US",11/14/2010,1.5,,0,14.4,0.6
USC00202691,"FARMINGTON, MI US",11/16/2010,0,0,0,10,-2.8
USC00202691,"FARMINGTON, MI US",11/17/2010,16.8,0,0,8.9,-2.8
USC00202691,"FARMINGTON, MI US",11/18/2010,0,0,0,11.7,2.2
USC00202691,"FARMINGTON, MI US",11/19/2010,0,0,0,6.1,-3.3
USC00202691,"FARMINGTON, MI US",11/20/2010,0,0,0,7.2,-3.3
USC00202691,"FARMINGTON, MI US",11/21/2010,0,0,0,7.2,0
USC00202691,"FARMINGTON, MI US",11/22/2010,2.8,0,0,15.6,2.8
USC00202691,"FARMINGTON, MI US",11/23/2010,25.9,0,0,16.7,5
USC00202691,"FARMINGTON, MI US",11/24/2010,0,0,0,5.6,-5
USC00202691,"FARMINGTON, MI US",11/25/2010,7.4,0,0,3.9,-3.3
USC00202691,"FARMINGTON, MI US",11/26/2010,9.9,0,0,7.2,-3.9
USC00202691,"FARMINGTON, MI US",11/27/2010,0,0,0,-1.1,-3.9
USC00202691,"FARMINGTON, MI US",11/28/2010,0,0,0,1.7,-3.3
USC00202691,"FARMINGTON, MI US",11/29/2010,0,0,0,4.4,-4.4
USC00202691,"FARMINGTON, MI US",11/30/2010,15,0,0,9.4,9.4
USC00202691,"FARMINGTON, MI US",12/1/2010,1.3,0,0,12.8,-2.2
USC00202691,"FARMINGTON, MI US",12/2/2010,0.3,8,0,-1.7,-3.9
USC00202691,"FARMINGTON, MI US",12/3/2010,0.3,5,0,-2.2,-3.9
USC00202691,"FARMINGTON, MI US",12/4/2010,0,0,0,1.1,-3.9
USC00202691,"FARMINGTON, MI US",12/5/2010,0,0,0,0,-5.6
USC00202691,"FARMINGTON, MI US",12/6/2010,0,0,0,-1.1,-5
USC00202691,"FARMINGTON, MI US",12/7/2010,0,0,0,-2.8,-6.7
USC00202691,"FARMINGTON, MI US",12/8/2010,0,0,0,-3.3,-7.2
USC00202691,"FARMINGTON, MI US",12/9/2010,0,0,0,-2.8,-12.2
USC00202691,"FARMINGTON, MI US",12/10/2010,1.3,18,25,-2.2,-11.7
USC00202691,"FARMINGTON, MI US",12/11/2010,0,0,0,3.9,-6.1
USC00202691,"FARMINGTON, MI US",12/12/2010,8.6,10,0,3.9,-3.9
USC00202691,"FARMINGTON, MI US",12/13/2010,13.7,152,102,0,-12.8
USC00202691,"FARMINGTON, MI US",12/14/2010,0,0,102,-11.7,-13.9
USC00202691,"FARMINGTON, MI US",12/15/2010,0,0,102,-6.1,-13.9
USC00202691,"FARMINGTON, MI US",12/16/2010,0,0,76,-3.9,-14.4
USC00202691,"FARMINGTON, MI US",12/17/2010,0,0,76,-2.8,-14.4
USC00202691,"FARMINGTON, MI US",12/18/2010,0,0,76,-2.8,-12.2
USC00202691,"FARMINGTON, MI US",12/19/2010,0,0,76,-6.7,-11.1
USC00202691,"FARMINGTON, MI US",12/20/2010,0,0,76,-3.9,-7.2
USC00202691,"FARMINGTON, MI US",12/21/2010,0,0,76,0,-6.7
USC00202691,"FARMINGTON, MI US",12/22/2010,0,5,76,-1.7,-5.6
USC00202691,"FARMINGTON, MI US",12/23/2010,0,0,76,0,-4.4
USC00202691,"FARMINGTON, MI US",12/24/2010,0,0,51,-1.1,-5
USC00202691,"FARMINGTON, MI US",12/25/2010,0,0,51,-2.2,-5
USC00202691,"FARMINGTON, MI US",12/26/2010,0,0,51,-1.7,-5.6
USC00202691,"FARMINGTON, MI US",12/27/2010,0,0,51,-2.8,-7.2
USC00202691,"FARMINGTON, MI US",12/28/2010,0,0,51,-4.4,-8.9
USC00202691,"FARMINGTON, MI US",12/29/2010,0,0,51,-1.1,-8.9
USC00202691,"FARMINGTON, MI US",12/30/2010,0,0,51,0.6,-6.7
USC00202691,"FARMINGTON, MI US",12/31/2010,0,0,25,3.3,0.6
USC00202691,"FARMINGTON, MI US",1/1/2011,13.7,,0,10.6,2.8
USC00202691,"FARMINGTON, MI US",1/2/2011,2,,0,10,-7.2
USC00202691,"FARMINGTON, MI US",1/3/2011,0,0,0,-4.4,-9.4
USC00202691,"FARMINGTON, MI US",1/4/2011,0,3,0,1.1,-7.2
USC00202691,"FARMINGTON, MI US",1/5/2011,0,0,0,-5,-10.6
USC00202691,"FARMINGTON, MI US",1/6/2011,0.8,10,0,-4.4,-7.2
USC00202691,"FARMINGTON, MI US",1/7/2011,1,18,25,-1.7,-8.3
USC00202691,"FARMINGTON, MI US",1/8/2011,2.3,53,76,-6.1,-13.3
USC00202691,"FARMINGTON, MI US",1/9/2011,0,,51,-4.4,-13.3
USC00202691,"FARMINGTON, MI US",1/10/2011,0,,51,-2.2,-11.7
USC00202691,"FARMINGTON, MI US",1/11/2011,0,,25,-2.2,-10.6
USC00202691,"FARMINGTON, MI US",1/12/2011,4.8,79,102,-4.4,-6.7
USC00202691,"FARMINGTON, MI US",1/13/2011,0,0,102,-5,-14.4
USC00202691,"FARMINGTON, MI US",1/14/2011,0.3,8,102,-3.9,-10.6
USC00202691,"FARMINGTON, MI US",1/15/2011,3,43,127,-5,-8.9
USC00202691,"FARMINGTON, MI US",1/16/2011,0,0,102,-2.2,-10
USC00202691,"FARMINGTON, MI US",1/17/2011,0,,102,-7.2,-12.8
USC00202691,"FARMINGTON, MI US",1/18/2011,2.8,,76,1.1,-11.7
USC00202691,"FARMINGTON, MI US",1/19/2011,2.3,0,51,2.2,-7.2
USC00202691,"FARMINGTON, MI US",1/20/2011,0,0,51,-5,-10.6
USC00202691,"FARMINGTON, MI US",1/21/2011,0.3,13,51,-5,-13.3
USC00202691,"FARMINGTON, MI US",1/22/2011,0,,51,-9.4,-17.8
USC00202691,"FARMINGTON, MI US",1/23/2011,0.3,10,76,-9.4,-17.2
USC00202691,"FARMINGTON, MI US",1/24/2011,0,0,76,-8.9,-18.3
USC00202691,"FARMINGTON, MI US",1/25/2011,0.8,18,102,-2.2,-11.7
USC00202691,"FARMINGTON, MI US",1/26/2011,0,,102,-1.1,-3.9
USC00202691,"FARMINGTON, MI US",1/27/2011,0,0,76,-1.7,-3.3
USC00202691,"FARMINGTON, MI US",1/28/2011,1.3,25,127,-3.3,-6.1
USC00202691,"FARMINGTON, MI US",1/29/2011,3.3,76,178,-1.1,-5
USC00202691,"FARMINGTON, MI US",1/30/2011,0,,178,-1.7,-5.6
USC00202691,"FARMINGTON, MI US",1/31/2011,0,,152,-3.3,-13.3
USC00202691,"FARMINGTON, MI US",2/1/2011,1.8,25,152,-8.3,-12.8
USC00202691,"FARMINGTON, MI US",2/2/2011,9.1,114,229,-6.1,-9.4
USC00202691,"FARMINGTON, MI US",2/3/2011,2.3,51,279,-5,-16.7
USC00202691,"FARMINGTON, MI US",2/4/2011,0,,254,-3.3,-17.2
USC00202691,"FARMINGTON, MI US",2/5/2011,0,,254,-2.8,-15.6
USC00202691,"FARMINGTON, MI US",2/6/2011,9.4,109,330,-3.9,-15
USC00202691,"FARMINGTON, MI US",2/7/2011,0.8,10,305,-1.1,-5
USC00202691,"FARMINGTON, MI US",2/8/2011,0,0,305,-0.6,-13.9
USC00202691,"FARMINGTON, MI US",2/9/2011,0,,305,-7.2,-15
USC00202691,"FARMINGTON, MI US",2/10/2011,0,,305,-5.6,-18.3
USC00202691,"FARMINGTON, MI US",2/11/2011,0,,305,-7.2,-19.4
USC00202691,"FARMINGTON, MI US",2/12/2011,0,3,305,-2.2,-15.6
USC00202691,"FARMINGTON, MI US",2/13/2011,1,20,279,0.6,-5.6
USC00202691,"FARMINGTON, MI US",2/14/2011,0,,229,7.2,-3.3
USC00202691,"FARMINGTON, MI US",2/15/2011,0,,178,4.4,-11.1
USC00202691,"FARMINGTON, MI US",2/16/2011,0,,178,0.6,-11.1
USC00202691,"FARMINGTON, MI US",2/17/2011,0,,127,8.9,-0.6
USC00202691,"FARMINGTON, MI US",2/18/2011,0,,0,11.7,6.7
USC00202691,"FARMINGTON, MI US",2/19/2011,0,,0,10,-3.3
USC00202691,"FARMINGTON, MI US",2/20/2011,0,,0,2.2,-7.2
USC00202691,"FARMINGTON, MI US",2/21/2011,20.8,203,203,-0.6,-6.7
USC00202691,"FARMINGTON, MI US",2/22/2011,0,,203,-5,-11.1
USC00202691,"FARMINGTON, MI US",2/23/2011,0,,178,-3.9,-16.7
USC00202691,"FARMINGTON, MI US",2/24/2011,3.8,38,203,-2.2,-16.7
USC00202691,"FARMINGTON, MI US",2/25/2011,2,41,203,2.2,-3.9
USC00202691,"FARMINGTON, MI US",2/26/2011,0,3,178,0.6,-8.3
USC00202691,"FARMINGTON, MI US",2/27/2011,2.3,23,203,-0.6,-6.7
USC00202691,"FARMINGTON, MI US",2/28/2011,13.5,,102,3.3,-1.1
USC00202691,"FARMINGTON, MI US",3/1/2011,0,,102,2.2,-10
USC00202691,"FARMINGTON, MI US",3/2/2011,0,,76,2.8,-8.9
USC00202691,"FARMINGTON, MI US",3/3/2011,0,,51,0,-10.6
USC00202691,"FARMINGTON, MI US",3/4/2011,0,,51,-2.8,-10.6
USC00202691,"FARMINGTON, MI US",3/5/2011,17.8,,25,7.8,-2.8
USC00202691,"FARMINGTON, MI US",3/6/2011,11.9,86,76,7.2,-5
USC00202691,"FARMINGTON, MI US",3/7/2011,0,,25,0.6,-10.6
USC00202691,"FARMINGTON, MI US",3/8/2011,0,,0,2.8,-10
USC00202691,"FARMINGTON, MI US",3/9/2011,0.8,,0,5,-4.4
USC00202691,"FARMINGTON, MI US",3/10/2011,14.2,,0,5,1.1
USC00202691,"FARMINGTON, MI US",3/11/2011,4.8,56,51,5,-2.2
USC00202691,"FARMINGTON, MI US",3/12/2011,0,,0,6.1,-1.7
USC00202691,"FARMINGTON, MI US",3/13/2011,0,0,0,7.8,0.6
USC00202691,"FARMINGTON, MI US",3/14/2011,0,0,0,7.8,-3.3
USC00202691,"FARMINGTON, MI US",3/15/2011,0,,,5,-3.9
USC00202691,"FARMINGTON, MI US",3/16/2011,4.6,,,5,-3.3
USC00202691,"FARMINGTON, MI US",3/17/2011,0,,,13.3,2.2
USC00202691,"FARMINGTON, MI US",3/18/2011,0,,,19.4,4.4
USC00202691,"FARMINGTON, MI US",3/19/2011,0,,,,-1.7
USC00202691,"FARMINGTON, MI US",3/20/2011,0,,,8.3,-2.2
USC00202691,"FARMINGTON, MI US",3/21/2011,21.3,0,0,7.8,-1.7
USC00202691,"FARMINGTON, MI US",3/22/2011,0,,,11.1,3.3
USC00202691,"FARMINGTON, MI US",3/23/2011,13.5,0,0,5,0
USC00202691,"FARMINGTON, MI US",3/24/2011,0.8,,,0,-5
USC00202691,"FARMINGTON, MI US",3/25/2011,0,,,-0.6,-8.9
USC00202691,"FARMINGTON, MI US",3/26/2011,0,,,-0.6,-10.6
USC00202691,"FARMINGTON, MI US",3/27/2011,0,,,0.6,-10
USC00202691,"FARMINGTON, MI US",3/28/2011,0,,,2.8,-9.4
USC00202691,"FARMINGTON, MI US",3/29/2011,0,,,2.8,-9.4
USC00202691,"FARMINGTON, MI US",3/30/2011,0,,,6.7,-6.7
USC00202691,"FARMINGTON, MI US",3/31/2011,0,,,3.9,-6.1
USC00202691,"FARMINGTON, MI US",4/1/2011,0,,0,6.7,-3.3
USC00202691,"FARMINGTON, MI US",4/2/2011,0,,0,8.9,-2.2
USC00202691,"FARMINGTON, MI US",4/3/2011,1,0,0,8.9,-2.8
USC00202691,"FARMINGTON, MI US",4/4/2011,5.8,,0,6.7,-2.8
USC00202691,"FARMINGTON, MI US",4/5/2011,0,,0,16.7,1.1
USC00202691,"FARMINGTON, MI US",4/6/2011,1.5,0,0,8.3,-1.7
USC00202691,"FARMINGTON, MI US",4/7/2011,19.8,,0,3.3,2.2
USC00202691,"FARMINGTON, MI US",4/8/2011,2,,0,10.6,2.2
USC00202691,"FARMINGTON, MI US",4/9/2011,4.8,,0,11.1,0.6
USC00202691,"FARMINGTON, MI US",4/10/2011,0,,0,10,2.2
USC00202691,"FARMINGTON, MI US",4/11/2011,4.8,,0,27.8,6.7
USC00202691,"FARMINGTON, MI US",4/12/2011,0,,0,17.2,3.3
USC00202691,"FARMINGTON, MI US",4/13/2011,0,,0,14.4,0.6
USC00202691,"FARMINGTON, MI US",4/14/2011,0,,0,17.8,0.6
USC00202691,"FARMINGTON, MI US",4/15/2011,0,,0,12.2,1.1
USC00202691,"FARMINGTON, MI US",4/16/2011,3.3,,0,10.6,1.7
USC00202691,"FARMINGTON, MI US",4/17/2011,3.8,,0,14.4,2.8
USC00202691,"FARMINGTON, MI US",4/18/2011,1.3,5,0,7.2,-1.1
USC00202691,"FARMINGTON, MI US",4/19/2011,5.3,51,0,3.9,-1.1
USC00202691,"FARMINGTON, MI US",4/20/2011,12.7,,,4.4,0
USC00202691,"FARMINGTON, MI US",4/21/2011,0,,,6.7,1.1
USC00202691,"FARMINGTON, MI US",4/22/2011,1.5,,,11.7,1.7
USC00202691,"FARMINGTON, MI US",4/23/2011,20.6,,,11.7,2.2
USC00202691,"FARMINGTON, MI US",4/24/2011,0,,,22.2,6.7
USC00202691,"FARMINGTON, MI US",4/25/2011,0,,,17.2,6.7
USC00202691,"FARMINGTON, MI US",4/26/2011,6.4,,,10.6,7.8
USC00202691,"FARMINGTON, MI US",4/27/2011,9.4,,,22.8,7.8
USC00202691,"FARMINGTON, MI US",4/28/2011,36.3,,,21.1,9.4
USC00202691,"FARMINGTON, MI US",4/29/2011,1.3,,,10,3.3
USC00202691,"FARMINGTON, MI US",4/30/2011,0,,,16.1,1.1
USC00202691,"FARMINGTON, MI US",5/1/2011,5.6,,,14.4,2.8
USC00202691,"FARMINGTON, MI US",5/2/2011,0,,,21.7,9.4
USC00202691,"FARMINGTON, MI US",5/3/2011,0,,,15,5.6
USC00202691,"FARMINGTON, MI US",5/4/2011,0,,,8.9,1.1
USC00202691,"FARMINGTON, MI US",5/5/2011,0,,,15.6,4.4
USC00202691,"FARMINGTON, MI US",5/6/2011,0.5,,,19.4,5.6
USC00202691,"FARMINGTON, MI US",5/7/2011,1,,,17.8,4.4
USC00202691,"FARMINGTON, MI US",5/8/2011,0,,,21.7,5.6
USC00202691,"FARMINGTON, MI US",5/9/2011,0,,,19.4,5
USC00202691,"FARMINGTON, MI US",5/10/2011,14,,,20,8.3
USC00202691,"FARMINGTON, MI US",5/11/2011,0,,,18.9,10
USC00202691,"FARMINGTON, MI US",5/12/2011,1.8,,,24.4,11.7
USC00202691,"FARMINGTON, MI US",5/13/2011,0,,,27.2,15
USC00202691,"FARMINGTON, MI US",5/14/2011,29.7,,,26.7,16.1
USC00202691,"FARMINGTON, MI US",5/15/2011,1.5,,,16.7,9.4
USC00202691,"FARMINGTON, MI US",5/16/2011,19.8,,,9.4,5
USC00202691,"FARMINGTON, MI US",5/17/2011,0,,,9.4,5
USC00202691,"FARMINGTON, MI US",5/18/2011,2,,,11.7,7.8
USC00202691,"FARMINGTON, MI US",5/19/2011,11.9,,,17.2,11.7
USC00202691,"FARMINGTON, MI US",5/20/2011,3,,,20,10.6
USC00202691,"FARMINGTON, MI US",5/21/2011,0,,,22.8,10.6
USC00202691,"FARMINGTON, MI US",5/22/2011,4.3,,,25,12.2
USC00202691,"FARMINGTON, MI US",5/23/2011,0.3,,,28.9,16.7
USC00202691,"FARMINGTON, MI US",5/24/2011,13.5,,,25.6,13.9
USC00202691,"FARMINGTON, MI US",5/25/2011,0,,,23.9,9.4
USC00202691,"FARMINGTON, MI US",5/26/2011,65.3,,,15.6,9.4
USC00202691,"FARMINGTON, MI US",5/27/2011,8.9,,,17.8,6.7
USC00202691,"FARMINGTON, MI US",5/28/2011,0,,,12.2,8.3
USC00202691,"FARMINGTON, MI US",5/29/2011,6.1,,,20.6,12.2
USC00202691,"FARMINGTON, MI US",5/30/2011,2.5,,,25,13.9
USC00202691,"FARMINGTON, MI US",5/31/2011,0,,,32.2,16.1
USC00202691,"FARMINGTON, MI US",6/1/2011,0,,,32.2,20
USC00202691,"FARMINGTON, MI US",6/2/2011,0,,,26.1,11.1
USC00202691,"FARMINGTON, MI US",6/3/2011,0,,,22.2,8.9
USC00202691,"FARMINGTON, MI US",6/4/2011,0,,,22.8,11.7
USC00202691,"FARMINGTON, MI US",6/5/2011,0,,,32.8,15.6
USC00202691,"FARMINGTON, MI US",6/6/2011,0,,,30,13.9
USC00202691,"FARMINGTON, MI US",6/7/2011,0,,,29.4,15.6
USC00202691,"FARMINGTON, MI US",6/8/2011,0,,,34.4,21.7
USC00202691,"FARMINGTON, MI US",6/9/2011,0,,,34.4,20.6
USC00202691,"FARMINGTON, MI US",6/10/2011,0,,,24.4,11.7
USC00202691,"FARMINGTON, MI US",6/11/2011,6.9,,,16.7,11.7
USC00202691,"FARMINGTON, MI US",6/12/2011,0,,,26.1,12.2
USC00202691,"FARMINGTON, MI US",6/13/2011,0,,,17.8,10.6
USC00202691,"FARMINGTON, MI US",6/14/2011,0,,,23.9,12.8
USC00202691,"FARMINGTON, MI US",6/15/2011,0,,,23.9,9.4
USC00202691,"FARMINGTON, MI US",6/16/2011,2.5,,,22.8,13.3
USC00202691,"FARMINGTON, MI US",6/17/2011,3.8,,,25.6,14.4
USC00202691,"FARMINGTON, MI US",6/18/2011,0,,,25,14.4
USC00202691,"FARMINGTON, MI US",6/19/2011,0,,,28.3,16.1
USC00202691,"FARMINGTON, MI US",6/20/2011,0,,,26.1,13.9
USC00202691,"FARMINGTON, MI US",6/21/2011,15.5,,,25,15.6
USC00202691,"FARMINGTON, MI US",6/22/2011,0,,,29.4,20
USC00202691,"FARMINGTON, MI US",6/23/2011,8.9,,,28.3,18.3
USC00202691,"FARMINGTON, MI US",6/24/2011,4.3,,,22.2,16.1
USC00202691,"FARMINGTON, MI US",6/25/2011,2.3,,,20.6,14.4
USC00202691,"FARMINGTON, MI US",6/26/2011,0,,,24.4,13.9
USC00202691,"FARMINGTON, MI US",6/27/2011,0,,,27.2,13.3
USC00202691,"FARMINGTON, MI US",6/28/2011,0,,,26.1,15
USC00202691,"FARMINGTON, MI US",6/29/2011,0,,,24.4,13.3
USC00202691,"FARMINGTON, MI US",6/30/2011,0,,,26.7,11.7
USC00202691,"FARMINGTON, MI US",7/1/2011,0,,,29.4,13.9
USC00202691,"FARMINGTON, MI US",7/2/2011,0,,,31.1,16.1
USC00202691,"FARMINGTON, MI US",7/3/2011,0,,,35.6,17.2
USC00202691,"FARMINGTON, MI US",7/4/2011,0,,,31.1,18.3
USC00202691,"FARMINGTON, MI US",7/5/2011,0,,,30,16.7
USC00202691,"FARMINGTON, MI US",7/6/2011,0,,,32.8,18.9
USC00202691,"FARMINGTON, MI US",7/7/2011,0,,,31.7,16.1
